"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"SF","Richard Jefferson",3000,"Dal@Cle 07:30PM ET",9.769,"Cle"
"SF","Dorian Finney-Smith",3000,"Dal@Cle 07:30PM ET",8.558,"Dal"
"C","Chris Andersen",3000,"Dal@Cle 07:30PM ET",7.400,"Cle"
"C","A.J. Hammons",3000,"Dal@Cle 07:30PM ET",4.208,"Dal"
"PG","Malcolm Delaney",3000,"Atl@Uta 08:00PM ET",14.583,"Atl"
"PG","Shelvin Mack",3000,"Atl@Uta 08:00PM ET",13.953,"Uta"
"PG","Raul Neto",3000,"Atl@Uta 08:00PM ET",2.167,"Uta"
"SG","Alec Burks",3000,"Atl@Uta 08:00PM ET",0,"Uta"
"SF","Ryan Kelly",3000,"Atl@Uta 08:00PM ET",3.375,"Atl"
"SF","Joe Ingles",3000,"Atl@Uta 08:00PM ET",10.531,"Uta"
"SF","Taurean Prince",3000,"Atl@Uta 08:00PM ET",9.050,"Atl"
"SF","DeAndre' Bembry",3000,"Atl@Uta 08:00PM ET",3.050,"Atl"
"PF/C","Boris Diaw",3000,"Atl@Uta 08:00PM ET",7.286,"Uta"
"PF","Kris Humphries",3000,"Atl@Uta 08:00PM ET",10.058,"Atl"
"PF","Mike Scott",3000,"Atl@Uta 08:00PM ET",0,"Atl"
"PF","Joel Bolomboy",3000,"Atl@Uta 08:00PM ET",3.250,"Uta"
"C","Tiago Splitter",3000,"Atl@Uta 08:00PM ET",0,"Atl"
"C","Jeff Withey",3000,"Atl@Uta 08:00PM ET",7.417,"Uta"
"PG","Brian Roberts",3000,"Cha@NY 07:30PM ET",4.125,"Cha"
"PG","Aaron Harrison",3000,"Cha@NY 07:30PM ET",1.375,"Cha"
"SG/SF","Jeremy Lamb",3000,"Cha@NY 07:30PM ET",12.313,"Cha"
"SG","Sasha Vujacic",3000,"Cha@NY 07:30PM ET",4.469,"NY"
"SG","Ron Baker",3000,"Cha@NY 07:30PM ET",6.250,"NY"
"SF/PF","Lance Thomas",3000,"Cha@NY 07:30PM ET",8.781,"NY"
"SF","Treveon Graham",3000,"Cha@NY 07:30PM ET",4.917,"Cha"
"SF","Mindaugas Kuzminskas",3000,"Cha@NY 07:30PM ET",8.750,"NY"
"PF","Christian Wood",3000,"Cha@NY 07:30PM ET",2.500,"Cha"
"PF","Maurice Ndour",3000,"Cha@NY 07:30PM ET",6.344,"NY"
"C","Roy Hibbert",3000,"Cha@NY 07:30PM ET",12.500,"Cha"
"C","Marshall Plumlee",3000,"Cha@NY 07:30PM ET",1.250,"NY"
"PG","T.J. McConnell",3000,"Chi@Phi 07:30PM ET",15.267,"Phi"
"PG","Michael Carter-Williams",3000,"Chi@Phi 07:30PM ET",13.583,"Chi"
"SG/SF","Hollis Thompson",3000,"Chi@Phi 07:30PM ET",14.867,"Phi"
"SG","R.J. Hunter",3000,"Chi@Phi 07:30PM ET",0.000,"Chi"
"SG","Denzel Valentine",3000,"Chi@Phi 07:30PM ET",4.955,"Chi"
"SG","Timothe Luwawu-Cabarrot",3000,"Chi@Phi 07:30PM ET",2.667,"Phi"
"SF","Ben Simmons",3000,"Chi@Phi 07:30PM ET",0,"Phi"
"SF","Paul Zipser",3000,"Chi@Phi 07:30PM ET",2.950,"Chi"
"PF","Richaun Holmes",3000,"Chi@Phi 07:30PM ET",15.875,"Phi"
"PF","Bobby Portis",3000,"Chi@Phi 07:30PM ET",9.214,"Chi"
"C","Cristiano Felicio",3000,"Chi@Phi 07:30PM ET",7.000,"Chi"
"PG","Shabazz Napier",3000,"NO@Por 10:00PM ET",7.023,"Por"
"PG","Tim Quarterman",3000,"NO@Por 10:00PM ET",4.500,"Por"
"SF","Quincy Pondexter",3000,"NO@Por 10:00PM ET",0,"NO"
"SF","Anthony Brown",3000,"NO@Por 10:00PM ET",5.625,"NO"
"SF","Pat Connaughton",3000,"NO@Por 10:00PM ET",3.964,"Por"
"PF","Jake Layman",3000,"NO@Por 10:00PM ET",8.056,"Por"
"PF","Noah Vonleh",3000,"NO@Por 10:00PM ET",9.036,"Por"
"PF","Cheick Diallo",3000,"NO@Por 10:00PM ET",3.250,"NO"
"C","Festus Ezeli",3000,"NO@Por 10:00PM ET",0,"Por"
"C","Alexis Ajinca",3000,"NO@Por 10:00PM ET",10.071,"NO"
"C","Omer Asik",3000,"NO@Por 10:00PM ET",13.188,"NO"
"PG","Randy Foye",3000,"Bkn@Ind 08:00PM ET",11.375,"Bkn"
"PG","Aaron Brooks",3000,"Bkn@Ind 08:00PM ET",12.481,"Ind"
"PG","Yogi Ferrell",3000,"Bkn@Ind 08:00PM ET",10.607,"Bkn"
"SG","Joe Young",3000,"Bkn@Ind 08:00PM ET",5.273,"Ind"
"SG","Caris LeVert",3000,"Bkn@Ind 08:00PM ET",0,"Bkn"
"SF","Anthony Bennett",3000,"Bkn@Ind 08:00PM ET",9.944,"Bkn"
"PF/C","Luis Scola",3000,"Bkn@Ind 08:00PM ET",13.904,"Bkn"
"PF","Lavoy Allen",3000,"Bkn@Ind 08:00PM ET",8.141,"Ind"
"PF","Rakeem Christmas",3000,"Bkn@Ind 08:00PM ET",5.125,"Ind"
"PF","Georges Niang",3000,"Bkn@Ind 08:00PM ET",2.775,"Ind"
"PF","Chris McCullough",3000,"Bkn@Ind 08:00PM ET",5.833,"Bkn"
"PG","John Lucas III",3000,"Min@Pho 09:00PM ET",1.500,"Min"
"PG","Kris Dunn",3000,"Min@Pho 09:00PM ET",15.143,"Min"
"PG","Tyus Jones",3000,"Min@Pho 09:00PM ET",13.925,"Min"
"PG","Tyler Ulis",3000,"Min@Pho 09:00PM ET",11.139,"Pho"
"SG/SF","Brandon Rush",3000,"Min@Pho 09:00PM ET",5.250,"Min"
"SG/SF","Shabazz Muhammad",3000,"Min@Pho 09:00PM ET",11.227,"Min"
"SG","Leandro Barbosa",3000,"Min@Pho 09:00PM ET",9.900,"Pho"
"SG","John Jenkins",3000,"Min@Pho 09:00PM ET",1.625,"Pho"
"SF","Derrick Jones Jr.",3000,"Min@Pho 09:00PM ET",0.000,"Pho"
"PF","Jordan Hill",3000,"Min@Pho 09:00PM ET",6.250,"Min"
"PF","Nemanja Bjelica",3000,"Min@Pho 09:00PM ET",15.000,"Min"
"PF","Adreian Payne",3000,"Min@Pho 09:00PM ET",11.357,"Min"
"PF","Marquese Chriss",3000,"Min@Pho 09:00PM ET",11.969,"Pho"
"PF","Dragan Bender",3000,"Min@Pho 09:00PM ET",6.818,"Pho"
"C","Nikola Pekovic",3000,"Min@Pho 09:00PM ET",0,"Min"
"PG/SG","Ian Clark",3000,"GS@LAL 10:30PM ET",11.385,"GS"
"PG","Jose Calderon",3000,"GS@LAL 10:30PM ET",10.875,"LAL"
"PG","Marcelo Huertas",3000,"GS@LAL 10:30PM ET",8.438,"LAL"
"SG/SF","Patrick McCaw",3000,"GS@LAL 10:30PM ET",9.400,"GS"
"SF","Metta World Peace",3000,"GS@LAL 10:30PM ET",3.300,"LAL"
"PF","David West",3000,"GS@LAL 10:30PM ET",11.683,"GS"
"PF","Thomas Robinson",3000,"GS@LAL 10:30PM ET",2.750,"LAL"
"PF","James Michael McAdoo",3000,"GS@LAL 10:30PM ET",2.833,"GS"
"PF","Kevon Looney",3000,"GS@LAL 10:30PM ET",8.308,"GS"
"C","Anderson Varejao",3000,"GS@LAL 10:30PM ET",7.000,"GS"
"C","JaVale McGee",3000,"GS@LAL 10:30PM ET",7.909,"GS"
"C","Tarik Black",3000,"GS@LAL 10:30PM ET",14.188,"LAL"
"C","Damian Jones",3000,"GS@LAL 10:30PM ET",0,"GS"
"C","Ivica Zubac",3000,"GS@LAL 10:30PM ET",5.333,"LAL"
